lat,lon,builtup_pct,n_px
22.5725,114.0367,25.9,2862
22.5725,114.0411,30.8,2862
22.5725,114.0456,50.5,2862
22.5725,114.0501,41.0,2862
22.5725,114.0546,89.9,2862
22.5725,114.0591,80.3,2862
22.5725,114.0636,83.5,2862
22.5725,114.0681,65.5,2862
22.5725,114.0726,18.2,2809
22.5725,114.0771,45.1,2862
22.5725,114.0816,54.2,2862
22.5725,114.0861,66.2,2862
22.5725,114.0906,45.9,2862
22.5725,114.095,65.8,2862
22.5725,114.0995,77.3,2862
22.5725,114.104,79.9,2862
22.5725,114.1085,87.4,2862
22.5725,114.113,69.3,2862
22.5725,114.1175,35.0,2809
22.5725,114.122,88.9,2862
22.5725,114.1265,84.7,2862
22.5725,114.131,68.1,2862
22.5725,114.1355,81.5,2862
22.5725,114.14,29.0,2862
22.5725,114.1445,5.9,2862
22.5725,114.1489,0.6,2862
22.5725,114.1534,0.8,2862
22.5725,114.1579,1.0,2862
22.5725,114.1624,11.0,2809
22.5725,114.1669,33.4,2862
22.5725,114.1714,26.3,2862
22.5725,114.1759,1.5,2862
22.5725,114.1804,0.0,2862
22.5725,114.1849,1.0,2862
22.5725,114.1894,5.2,2862
22.5725,114.1939,0.1,2862
22.5725,114.1984,0.0,2862
22.5725,114.2028,0.0,2862
22.5725,114.2073,0.0,2809
22.5725,114.2118,0.0,2862
22.5725,114.2163,0.0,2862
22.5725,114.2208,0.0,2862
22.5725,114.2253,0.0,2862
22.5725,114.2298,0.0,2862
22.5725,114.2343,0.0,2862
22.5725,114.2388,0.2,2862
22.5725,114.2433,14.5,2862
22.5725,114.2478,41.3,2862
22.5725,114.2522,96.0,2809
22.5725,114.2567,96.9,2862
22.5725,114.2612,53.5,2862
22.5725,114.2657,2.8,2862
22.5725,114.2702,57.7,2862
22.5725,114.2747,92.6,2862
22.5725,114.2792,92.0,2862
22.5725,114.2837,38.5,2862
22.5725,114.2882,0.0,2862
22.5725,114.2927,0.0,2862
22.5725,114.2972,0.2,2809
22.5725,114.3017,1.7,2862
22.5725,114.3061,0.0,2862
22.5725,114.3106,0.0,2862
22.5725,114.3151,0.0,2862
22.5725,114.3196,0.0,2862
22.5725,114.3241,0.0,2862
22.5725,114.3286,0.0,2862
22.5725,114.3331,0.0,2862
22.5725,114.3376,0.0,2862
22.5725,114.3421,0.0,2809
22.5725,114.3466,0.0,2862
22.5725,114.3511,0.0,2862
22.5725,114.3556,0.0,2862
22.5725,114.36,0.0,2862
22.5725,114.3645,0.0,2862
22.5725,114.369,0.0,2862
22.5725,114.3735,0.0,2862
22.5725,114.378,0.0,2862
22.5725,114.3825,0.0,2862
22.5725,114.387,0.0,2809
22.5725,114.3915,0.0,2862
22.5725,114.396,0.0,2862
22.5725,114.4005,0.0,2862
22.5725,114.405,0.0,2862
22.5725,114.4095,0.0,2862
22.5725,114.4139,0.0,2862
22.5725,114.4184,0.0,2862
22.5725,114.4229,0.0,2862
22.5725,114.4274,0.0,2809
22.5725,114.4319,1.1,2862
22.5725,114.4364,0.9,2862
22.5725,114.4409,19.3,2862
22.5725,114.4454,21.0,2862
22.5725,114.4499,22.0,2862
22.5725,114.4544,28.0,2862
22.5725,114.4589,6.2,2862
22.5725,114.4634,0.5,2862
22.5725,114.4678,0.0,2862
22.5725,114.4723,0.0,2809
22.5725,114.4768,9.1,2862
22.5725,114.4813,29.4,2862
22.5725,114.4858,60.3,2862
22.5725,114.4903,43.7,2862
22.5725,114.4948,33.2,2862
22.5725,114.4993,14.8,2862
22.5725,114.5038,0.0,2862
22.5725,114.5083,0.0,2862
22.5725,114.5128,0.0,2862
22.5725,114.5173,0.0,2809
22.5725,114.5217,0.0,2862
22.5725,114.5262,0.0,2862
22.5725,114.5307,0.0,2862
22.5725,114.5352,0.0,2862
22.5725,114.5397,0.0,2862
22.5725,114.5442,0.0,2862
22.5725,114.5487,0.0,2862
22.5725,114.5532,0.0,2862
22.5725,114.5577,0.0,2862
22.5725,114.5622,0.0,2809
22.5725,114.5667,0.0,2862
22.5725,114.5711,0.0,2862
22.5725,114.5756,0.0,2862
22.5725,114.5801,0.0,2862
22.5725,114.5846,0.0,2862
22.5725,114.5891,0.0,2862
22.5725,114.5936,0.0,2862
22.5725,114.5981,0.0,2862
22.5725,114.6026,0.0,2862
22.5725,114.6071,0.0,2809
22.5725,114.6116,0.0,2862
22.5725,114.6161,0.0,2862
22.5725,114.6206,0.0,2862
22.5725,114.625,0.0,2862
22.5725,114.6295,0.0,2862
22.5725,114.634,0.0,2862
22.5725,114.6385,0.0,2862
22.5725,114.643,0.0,2862
22.5725,114.6475,0.0,2862
22.5725,114.652,0.0,106
22.577,113.7222,0.0,2916
22.577,113.7267,0.0,2916
22.577,113.7312,0.0,2916
22.577,113.7357,0.0,2916
22.577,113.7402,0.0,2916
22.577,113.7447,0.0,2916
22.577,113.7492,0.0,2916
22.577,113.7537,0.0,2916
22.577,113.7582,0.0,2916
22.577,113.7627,0.0,2862
22.577,113.7672,0.0,2916
22.577,113.7717,0.0,2916
22.577,113.7761,0.0,2916
22.577,113.7806,0.0,2916
22.577,113.7851,0.0,2916
22.577,113.7896,0.0,2916
22.577,113.7941,0.0,2916
22.577,113.7986,0.0,2916
22.577,113.8031,0.0,2916
22.577,113.8076,0.0,2862
22.577,113.8121,0.0,2916
22.577,113.8166,0.0,2916
22.577,113.8211,0.0,2916
22.577,113.8256,0.0,2916
22.577,113.83,0.0,2916
22.577,113.8345,11.4,2916
22.577,113.839,28.4,2916
22.577,113.8435,65.6,2916
22.577,113.848,78.4,2916
22.577,113.8525,73.9,2862
22.577,113.857,87.9,2916
22.577,113.8615,90.9,2916
22.577,113.866,99.5,2916
22.577,113.8705,93.7,2916
22.577,113.875,98.7,2916
22.577,113.8795,83.4,2916
22.577,113.8839,72.2,2916
22.577,113.8884,80.8,2916
22.577,113.8929,91.2,2916
22.577,113.8974,81.9,2862
22.577,113.9019,67.9,2916
22.577,113.9064,82.8,2916
22.577,113.9109,76.2,2916
22.577,113.9154,57.9,2916
22.577,113.9199,70.2,2916
22.577,113.9244,57.1,2916
22.577,113.9289,27.4,2916
22.577,113.9333,73.5,2916
22.577,113.9378,82.7,2916
22.577,113.9423,76.0,2862
22.577,113.9468,66.3,2916
22.577,113.9513,59.0,2916
22.577,113.9558,32.7,2916
22.577,113.9603,2.0,2916
22.577,113.9648,2.2,2916
22.577,113.9693,0.0,2916
22.577,113.9738,0.1,2916
22.577,113.9783,0.0,2916
22.577,113.9828,0.1,2916
22.577,113.9872,0.0,2862
22.577,113.9917,0.0,2916
22.577,113.9962,0.0,2916
22.577,114.0007,0.0,2970
22.577,114.0052,0.0,2916
22.577,114.0097,0.0,2916
22.577,114.0142,0.0,2916
22.577,114.0187,0.0,2916
22.577,114.0232,0.0,2916
22.577,114.0277,0.0,2916
22.577,114.0322,3.5,2862
22.577,114.0367,21.7,2916
22.577,114.0411,8.7,2916
22.577,114.0456,19.4,2916
22.577,114.0501,22.5,2916
22.577,114.0546,61.0,2916
22.577,114.0591,62.1,2916
22.577,114.0636,60.9,2916
22.577,114.0681,4.7,2916
22.577,114.0726,23.4,2862
22.577,114.0771,27.2,2916
22.577,114.0816,48.5,2916
22.577,114.0861,3.8,2916
22.577,114.0906,0.0,2916
22.577,114.095,8.0,2916
22.577,114.0995,48.4,2916
22.577,114.104,37.3,2916
22.577,114.1085,47.5,2916
22.577,114.113,70.9,2916
22.577,114.1175,66.0,2862
22.577,114.122,87.0,2916
22.577,114.1265,75.2,2916
22.577,114.131,87.7,2916
22.577,114.1355,80.7,2916
22.577,114.14,71.3,2916
22.577,114.1445,0.0,2916
22.577,114.1489,0.0,2916
22.577,114.1534,0.0,2916
22.577,114.1579,0.0,2916
22.577,114.1624,0.1,2862
22.577,114.1669,8.0,2916
22.577,114.1714,0.0,2916
22.577,114.1759,0.2,2916
22.577,114.1804,0.1,2916
22.577,114.1849,0.0,2916
22.577,114.1894,0.0,2916
22.577,114.1939,0.0,2916
22.577,114.1984,0.1,2916
22.577,114.2028,0.2,2916
22.577,114.2073,0.0,2862
22.577,114.2118,0.3,2916
22.577,114.2163,0.0,2916
22.577,114.2208,0.0,2916
22.577,114.2253,0.0,2916
22.577,114.2298,0.0,2916
22.577,114.2343,0.0,2916
22.577,114.2388,0.0,2916
22.577,114.2433,20.2,2916
22.577,114.2478,10.5,2916
22.577,114.2522,67.6,2862
22.577,114.2567,91.5,2916
22.577,114.2612,94.7,2916
22.577,114.2657,69.6,2916
22.577,114.2702,71.8,2916
22.577,114.2747,89.8,2916
22.577,114.2792,48.6,2916
22.577,114.2837,0.0,2916
22.577,114.2882,0.0,2916
22.577,114.2927,0.1,2916
22.577,114.2972,0.1,2862
22.577,114.3017,0.0,2916
22.577,114.3061,0.0,2916
22.577,114.3106,0.0,2916
22.577,114.3151,0.0,2916
22.577,114.3196,0.0,2916
22.577,114.3241,0.0,2916
22.577,114.3286,0.0,2916
22.577,114.3331,0.0,2916
22.577,114.3376,0.0,2916
22.577,114.3421,0.0,2862
22.577,114.3466,0.0,2916
22.577,114.3511,0.0,2916
22.577,114.3556,0.0,2916
22.577,114.36,0.0,2916
22.577,114.3645,0.0,2916
22.577,114.369,0.0,2916
22.577,114.3735,0.0,2916
22.577,114.378,0.0,2916
22.577,114.3825,0.0,2916
22.577,114.387,0.0,2862
22.577,114.3915,0.0,2916
22.577,114.396,0.0,2916
22.577,114.4005,0.0,2916
22.577,114.405,0.0,2916
22.577,114.4095,0.0,2916
22.577,114.4139,0.0,2916
22.577,114.4184,0.0,2916
22.577,114.4229,0.0,2916
22.577,114.4274,0.0,2862
22.577,114.4319,7.9,2916
22.577,114.4364,57.8,2916
22.577,114.4409,30.8,2916
22.577,114.4454,10.8,2916
22.577,114.4499,7.1,2916
22.577,114.4544,8.6,2916
22.577,114.4589,0.0,2916
22.577,114.4634,0.0,2916
22.577,114.4678,0.0,2916
22.577,114.4723,0.0,2862
22.577,114.4768,7.3,2916
22.577,114.4813,67.0,2916
22.577,114.4858,79.8,2916
22.577,114.4903,37.4,2916
22.577,114.4948,5.4,2916
22.577,114.4993,9.8,2916
22.577,114.5038,0.0,2916
22.577,114.5083,0.0,2916
22.577,114.5128,0.0,2916
22.577,114.5173,0.0,2862
22.577,114.5217,0.0,2916
22.577,114.5262,0.0,2916
22.577,114.5307,0.0,2916
22.577,114.5352,0.0,2916
22.577,114.5397,0.0,2916
22.577,114.5442,0.0,2916
22.577,114.5487,0.0,2916
22.577,114.5532,0.0,2916
22.577,114.5577,0.0,2916
22.577,114.5622,0.0,2862
22.577,114.5667,0.0,2916
22.577,114.5711,0.0,2916
22.577,114.5756,0.0,2916
22.577,114.5801,0.0,2916
22.577,114.5846,0.0,2916
22.577,114.5891,0.0,2916
22.577,114.5936,0.0,2916
22.577,114.5981,0.0,2916
22.577,114.6026,0.0,2916
22.577,114.6071,0.0,2862
22.577,114.6116,0.0,2916
22.577,114.6161,0.0,2916
22.577,114.6206,0.0,2916
22.577,114.625,0.0,2916
22.577,114.6295,0.0,2916
22.577,114.634,0.0,2916
22.577,114.6385,0.2,2916
22.577,114.643,1.4,2916
22.577,114.6475,0.1,2916
22.577,114.652,0.0,108
22.5815,113.7222,0.0,2916
22.5815,113.7267,0.0,2916
22.5815,113.7312,0.0,2916
22.5815,113.7357,0.0,2916
22.5815,113.7402,0.0,2916
22.5815,113.7447,0.0,2916
22.5815,113.7492,0.0,2916
22.5815,113.7537,0.0,2916
22.5815,113.7582,0.0,2916
22.5815,113.7627,0.0,2862
22.5815,113.7672,0.0,2916
22.5815,113.7717,0.0,2916
22.5815,113.7761,0.0,2916
22.5815,113.7806,0.0,2916
22.5815,113.7851,0.0,2916
22.5815,113.7896,0.0,2916
22.5815,113.7941,0.0,2916
22.5815,113.7986,0.0,2916
22.5815,113.8031,0.0,2916
22.5815,113.8076,0.0,2862
22.5815,113.8121,0.0,2916
22.5815,113.8166,0.0,2916
22.5815,113.8211,0.0,2916
22.5815,113.8256,0.0,2916
22.5815,113.83,11.4,2916
22.5815,113.8345,16.9,2916
22.5815,113.839,24.5,2916
22.5815,113.8435,9.4,2916
22.5815,113.848,57.9,2916
22.5815,113.8525,83.6,2862
22.5815,113.857,93.9,2916
22.5815,113.8615,93.6,2916
22.5815,113.866,96.1,2916
22.5815,113.8705,92.2,2916
22.5815,113.875,84.3,2916
22.5815,113.8795,91.7,2916
22.5815,113.8839,97.3,2916
22.5815,113.8884,96.5,2916
22.5815,113.8929,95.3,2916
22.5815,113.8974,91.9,2862
22.5815,113.9019,89.7,2916
22.5815,113.9064,87.7,2916
22.5815,113.9109,72.3,2916
22.5815,113.9154,91.9,2916
22.5815,113.9199,84.3,2916
22.5815,113.9244,65.3,2916
22.5815,113.9289,75.1,2916
22.5815,113.9333,42.5,2916
22.5815,113.9378,72.7,2916
22.5815,113.9423,64.2,2862
22.5815,113.9468,53.4,2916
22.5815,113.9513,61.6,2916
22.5815,113.9558,34.5,2916
22.5815,113.9603,7.5,2916
22.5815,113.9648,46.8,2916
22.5815,113.9693,7.6,2916
22.5815,113.9738,6.3,2916
22.5815,113.9783,1.8,2916
22.5815,113.9828,0.0,2916
22.5815,113.9872,0.0,2862
22.5815,113.9917,0.0,2916
22.5815,113.9962,0.0,2916
22.5815,114.0007,0.0,2970
22.5815,114.0052,0.0,2916
22.5815,114.0097,0.1,2916
22.5815,114.0142,0.0,2916
22.5815,114.0187,0.0,2916
22.5815,114.0232,0.0,2916
22.5815,114.0277,0.0,2916
22.5815,114.0322,0.0,2862
22.5815,114.0367,1.9,2916
22.5815,114.0411,0.0,2916
22.5815,114.0456,0.0,2916
22.5815,114.0501,19.1,2916
22.5815,114.0546,23.0,2916
22.5815,114.0591,3.1,2916
22.5815,114.0636,26.0,2916
22.5815,114.0681,1.3,2916
22.5815,114.0726,0.8,2862
22.5815,114.0771,21.0,2916
22.5815,114.0816,37.8,2916
22.5815,114.0861,0.0,2916
22.5815,114.0906,2.1,2916
22.5815,114.095,3.4,2916
22.5815,114.0995,39.6,2916
22.5815,114.104,96.2,2916
22.5815,114.1085,87.2,2916
22.5815,114.113,88.3,2916
22.5815,114.1175,48.7,2862
22.5815,114.122,46.1,2916
22.5815,114.1265,26.0,2916
22.5815,114.131,75.4,2916
22.5815,114.1355,75.6,2916
22.5815,114.14,31.1,2916
22.5815,114.1445,0.0,2916
22.5815,114.1489,0.0,2916
22.5815,114.1534,0.0,2916
22.5815,114.1579,0.0,2916
22.5815,114.1624,0.0,2862
22.5815,114.1669,10.4,2916
22.5815,114.1714,0.0,2916
22.5815,114.1759,15.3,2916
22.5815,114.1804,3.9,2916
22.5815,114.1849,0.0,2916
22.5815,114.1894,0.0,2916
22.5815,114.1939,0.0,2916
22.5815,114.1984,0.0,2916
22.5815,114.2028,0.0,2916
22.5815,114.2073,0.0,2862
22.5815,114.2118,0.0,2916
22.5815,114.2163,0.0,2916
22.5815,114.2208,0.0,2916
22.5815,114.2253,0.0,2916
22.5815,114.2298,0.0,2916
22.5815,114.2343,2.8,2916
22.5815,114.2388,4.9,2916
22.5815,114.2433,25.4,2916
22.5815,114.2478,32.4,2916
22.5815,114.2522,81.8,2862
22.5815,114.2567,94.7,2916
22.5815,114.2612,80.2,2916
22.5815,114.2657,80.6,2916
22.5815,114.2702,56.3,2916
22.5815,114.2747,49.8,2916
22.5815,114.2792,0.2,2916
22.5815,114.2837,2.0,2916
22.5815,114.2882,4.0,2916
22.5815,114.2927,10.4,2916
22.5815,114.2972,0.1,2862
22.5815,114.3017,1.3,2916
22.5815,114.3061,0.0,2916
22.5815,114.3106,0.0,2916
22.5815,114.3151,0.0,2916
22.5815,114.3196,0.0,2916
22.5815,114.3241,0.0,2916
22.5815,114.3286,0.0,2916
22.5815,114.3331,0.0,2916
22.5815,114.3376,0.0,2916
22.5815,114.3421,0.0,2862
22.5815,114.3466,0.0,2916
22.5815,114.3511,0.0,2916
22.5815,114.3556,0.0,2916
22.5815,114.36,0.0,2916
22.5815,114.3645,0.0,2916
22.5815,114.369,0.0,2916
22.5815,114.3735,0.0,2916
22.5815,114.378,0.0,2916
22.5815,114.3825,0.0,2916
22.5815,114.387,0.0,2862
22.5815,114.3915,0.0,2916
22.5815,114.396,0.0,2916
22.5815,114.4005,0.0,2916
22.5815,114.405,0.0,2916
22.5815,114.4095,0.0,2916
22.5815,114.4139,0.0,2916
22.5815,114.4184,0.0,2916
22.5815,114.4229,0.0,2916
22.5815,114.4274,0.0,2862
22.5815,114.4319,0.2,2916
22.5815,114.4364,38.2,2916
22.5815,114.4409,0.0,2916
22.5815,114.4454,0.0,2916
22.5815,114.4499,0.0,2916
22.5815,114.4544,7.3,2916
22.5815,114.4589,5.1,2916
22.5815,114.4634,0.0,2916
22.5815,114.4678,0.0,2916
22.5815,114.4723,1.9,2862
22.5815,114.4768,25.3,2916
22.5815,114.4813,46.5,2916
22.5815,114.4858,18.0,2916
22.5815,114.4903,5.6,2916
22.5815,114.4948,0.0,2916
22.5815,114.4993,9.8,2916
22.5815,114.5038,0.0,2916
22.5815,114.5083,0.0,2916
22.5815,114.5128,0.0,2916
22.5815,114.5173,0.0,2862
22.5815,114.5217,0.0,2916
22.5815,114.5262,0.0,2916
22.5815,114.5307,0.0,2916
22.5815,114.5352,0.0,2916
22.5815,114.5397,0.0,2916
22.5815,114.5442,0.0,2916
22.5815,114.5487,0.0,2916
22.5815,114.5532,0.0,2916
22.5815,114.5577,0.0,2916
22.5815,114.5622,0.0,2862
22.5815,114.5667,0.0,2916
22.5815,114.5711,0.0,2916
22.5815,114.5756,0.0,2916
22.5815,114.5801,0.0,2916
22.5815,114.5846,0.0,2916
22.5815,114.5891,0.0,2916
22.5815,114.5936,0.0,2916
22.5815,114.5981,0.0,2916
22.5815,114.6026,0.0,2916
22.5815,114.6071,0.0,2862
22.5815,114.6116,0.0,2916
22.5815,114.6161,0.0,2916
22.5815,114.6206,0.0,2916
22.5815,114.625,0.0,2916
22.5815,114.6295,0.0,2916
22.5815,114.634,0.0,2916
22.5815,114.6385,0.0,2916
22.5815,114.643,0.5,2916
22.5815,114.6475,2.2,2916
22.5815,114.652,0.0,108
22.586,113.7222,0.0,2916
22.586,113.7267,0.0,2916
22.586,113.7312,0.0,2916
22.586,113.7357,0.0,2916
22.586,113.7402,0.0,2916
22.586,113.7447,0.0,2916
22.586,113.7492,0.0,2916
22.586,113.7537,0.0,2916
22.586,113.7582,0.0,2916
22.586,113.7627,0.0,2862
22.586,113.7672,0.0,2916
22.586,113.7717,0.0,2916
22.586,113.7761,0.0,2916
22.586,113.7806,0.0,2916
22.586,113.7851,0.0,2916
22.586,113.7896,0.0,2916
22.586,113.7941,0.0,2916
22.586,113.7986,0.0,2916
22.586,113.8031,0.0,2916
22.586,113.8076,0.0,2862
22.586,113.8121,0.0,2916
22.586,113.8166,0.0,2916
22.586,113.8211,1.3,2916
22.586,113.8256,9.1,2916
22.586,113.83,5.8,2916
22.586,113.8345,25.0,2916
22.586,113.839,69.1,2916
22.586,113.8435,14.7,2916
22.586,113.848,15.0,2916
22.586,113.8525,75.9,2862
22.586,113.857,92.2,2916
22.586,113.8615,90.1,2916
22.586,113.866,65.7,2916
22.586,113.8705,67.3,2916
22.586,113.875,77.8,2916
22.586,113.8795,88.6,2916
22.586,113.8839,91.1,2916
22.586,113.8884,71.7,2916
22.586,113.8929,70.1,2916
22.586,113.8974,35.9,2862
22.586,113.9019,42.2,2916
22.586,113.9064,53.5,2916
22.586,113.9109,93.2,2916
22.586,113.9154,72.5,2916
22.586,113.9199,43.9,2916
22.586,113.9244,61.3,2916
22.586,113.9289,29.8,2916
22.586,113.9333,45.5,2916
22.586,113.9378,45.8,2916
22.586,113.9423,82.8,2862
22.586,113.9468,90.4,2916
22.586,113.9513,85.0,2916
22.586,113.9558,56.1,2916
22.586,113.9603,72.0,2916
22.586,113.9648,73.0,2916
22.586,113.9693,50.8,2916
22.586,113.9738,21.7,2916
22.586,113.9783,29.9,2916
22.586,113.9828,30.1,2916
22.586,113.9872,35.5,2862
22.586,113.9917,13.1,2916
22.586,113.9962,0.3,2916
22.586,114.0007,0.0,2970
22.586,114.0052,0.0,2916
22.586,114.0097,0.0,2916
22.586,114.0142,0.0,2916
22.586,114.0187,0.0,2916
22.586,114.0232,0.0,2916
22.586,114.0277,0.0,2916
22.586,114.0322,0.0,2862
22.586,114.0367,0.0,2916
22.586,114.0411,0.0,2916
22.586,114.0456,0.0,2916
22.586,114.0501,0.9,2916
22.586,114.0546,5.8,2916
22.586,114.0591,0.0,2916
22.586,114.0636,0.0,2916
22.586,114.0681,19.7,2916
22.586,114.0726,40.2,2862
22.586,114.0771,23.7,2916
22.586,114.0816,2.2,2916
22.586,114.0861,2.1,2916
22.586,114.0906,18.5,2916
22.586,114.095,7.7,2916
22.586,114.0995,39.4,2916
22.586,114.104,96.1,2916
22.586,114.1085,97.3,2916
22.586,114.113,90.6,2916
22.586,114.1175,55.0,2862
22.586,114.122,0.1,2916
22.586,114.1265,20.8,2916
22.586,114.131,68.1,2916
22.586,114.1355,56.3,2916
22.586,114.14,20.5,2916
22.586,114.1445,16.8,2916
22.586,114.1489,0.0,2916
22.586,114.1534,0.0,2916
22.586,114.1579,0.0,2916
22.586,114.1624,0.1,2862
22.586,114.1669,8.5,2916
22.586,114.1714,1.4,2916
22.586,114.1759,1.6,2916
22.586,114.1804,0.0,2916
22.586,114.1849,0.0,2916
22.586,114.1894,0.0,2916
22.586,114.1939,0.0,2916
22.586,114.1984,0.0,2916
22.586,114.2028,0.0,2916
22.586,114.2073,0.0,2862
22.586,114.2118,0.0,2916
22.586,114.2163,0.0,2916
22.586,114.2208,0.0,2916
22.586,114.2253,0.0,2916
22.586,114.2298,0.0,2916
22.586,114.2343,20.3,2916
22.586,114.2388,61.5,2916
22.586,114.2433,68.5,2916
22.586,114.2478,73.8,2916
22.586,114.2522,84.5,2862
22.586,114.2567,87.9,2916
22.586,114.2612,84.0,2916
22.586,114.2657,74.5,2916
22.586,114.2702,24.5,2916
22.586,114.2747,8.0,2916
22.586,114.2792,2.8,2916
22.586,114.2837,4.2,2916
22.586,114.2882,8.8,2916
22.586,114.2927,5.0,2916
22.586,114.2972,3.0,2862
22.586,114.3017,1.4,2916
22.586,114.3061,0.0,2916
22.586,114.3106,0.0,2916
22.586,114.3151,0.0,2916
22.586,114.3196,0.0,2916
22.586,114.3241,0.0,2916
22.586,114.3286,0.0,2916
22.586,114.3331,0.0,2916
22.586,114.3376,0.0,2916
22.586,114.3421,0.0,2862
22.586,114.3466,0.0,2916
22.586,114.3511,0.0,2916
22.586,114.3556,0.0,2916
22.586,114.36,0.0,2916
22.586,114.3645,0.0,2916
22.586,114.369,0.0,2916
22.586,114.3735,0.0,2916
22.586,114.378,0.0,2916
22.586,114.3825,0.0,2916
22.586,114.387,0.0,2862
22.586,114.3915,0.0,2916
22.586,114.396,0.0,2916
22.586,114.4005,0.0,2916
22.586,114.405,0.0,2916
22.586,114.4095,0.0,2916
22.586,114.4139,0.0,2916
22.586,114.4184,0.0,2916
22.586,114.4229,0.0,2916
22.586,114.4274,0.0,2862
22.586,114.4319,0.0,2916
22.586,114.4364,11.4,2916
22.586,114.4409,2.2,2916
22.586,114.4454,0.0,2916
22.586,114.4499,0.0,2916
22.586,114.4544,0.0,2916
22.586,114.4589,1.5,2916
22.586,114.4634,0.7,2916
22.586,114.4678,0.0,2916
22.586,114.4723,5.4,2862
22.586,114.4768,58.8,2916
22.586,114.4813,47.5,2916
22.586,114.4858,3.1,2916
22.586,114.4903,0.0,2916
22.586,114.4948,0.0,2916
22.586,114.4993,12.9,2916
22.586,114.5038,6.6,2916
22.586,114.5083,0.0,2916
22.586,114.5128,0.0,2916
22.586,114.5173,0.0,2862
22.586,114.5217,0.0,2916
22.586,114.5262,0.0,2916
22.586,114.5307,0.0,2916
22.586,114.5352,0.0,2916
22.586,114.5397,0.0,2916
22.586,114.5442,0.0,2916
22.586,114.5487,0.0,2916
22.586,114.5532,0.0,2916
22.586,114.5577,0.0,2916
22.586,114.5622,0.0,2862
22.586,114.5667,0.0,2916
22.586,114.5711,0.0,2916
22.586,114.5756,0.0,2916
22.586,114.5801,0.0,2916
22.586,114.5846,0.0,2916
22.586,114.5891,0.0,2916
22.586,114.5936,0.0,2916
22.586,114.5981,0.0,2916
22.586,114.6026,0.0,2916
22.586,114.6071,0.0,2862
22.586,114.6116,0.0,2916
22.586,114.6161,0.0,2916
22.586,114.6206,0.0,2916
22.586,114.625,0.0,2916
22.586,114.6295,0.0,2916
22.586,114.634,0.2,2916
22.586,114.6385,0.9,2916
22.586,114.643,0.2,2916
22.586,114.6475,0.0,2916
22.586,114.652,0.0,108
22.5905,113.7222,0.0,2916
22.5905,113.7267,0.0,2916
22.5905,113.7312,0.0,2916
22.5905,113.7357,0.0,2916
22.5905,113.7402,0.0,2916
22.5905,113.7447,0.0,2916
22.5905,113.7492,0.0,2916
22.5905,113.7537,0.0,2916
22.5905,113.7582,0.0,2916
22.5905,113.7627,0.0,2862
22.5905,113.7672,0.0,2916
22.5905,113.7717,0.0,2916
22.5905,113.7761,0.0,2916
22.5905,113.7806,0.0,2916
22.5905,113.7851,0.0,2916
22.5905,113.7896,0.0,2916
22.5905,113.7941,0.0,2916
22.5905,113.7986,0.0,2916
22.5905,113.8031,0.0,2916
22.5905,113.8076,0.0,2862
22.5905,113.8121,0.0,2916
22.5905,113.8166,2.0,2916
22.5905,113.8211,8.4,2916
22.5905,113.8256,0.0,2916
22.5905,113.83,10.8,2916
22.5905,113.8345,64.5,2916
22.5905,113.839,96.1,2916
22.5905,113.8435,45.6,2916
22.5905,113.848,30.9,2916
22.5905,113.8525,82.6,2862
22.5905,113.857,90.1,2916
22.5905,113.8615,34.5,2916
22.5905,113.866,19.0,2916
22.5905,113.8705,65.5,2916
22.5905,113.875,88.8,2916
22.5905,113.8795,76.0,2916
22.5905,113.8839,90.5,2916
22.5905,113.8884,77.1,2916
22.5905,113.8929,45.6,2916
22.5905,113.8974,0.4,2862
22.5905,113.9019,28.4,2916
22.5905,113.9064,1.3,2916
22.5905,113.9109,33.8,2916
22.5905,113.9154,80.4,2916
22.5905,113.9199,47.3,2916
22.5905,113.9244,60.6,2916
22.5905,113.9289,24.8,2916
22.5905,113.9333,7.1,2916
22.5905,113.9378,20.1,2916
22.5905,113.9423,83.6,2862
22.5905,113.9468,52.9,2916
22.5905,113.9513,27.8,2916
22.5905,113.9558,33.3,2916
22.5905,113.9603,62.6,2916
22.5905,113.9648,56.0,2916
22.5905,113.9693,50.3,2916
22.5905,113.9738,35.0,2916
22.5905,113.9783,78.1,2916
22.5905,113.9828,89.4,2916
22.5905,113.9872,85.3,2862
22.5905,113.9917,87.3,2916
22.5905,113.9962,54.9,2916
22.5905,114.0007,9.0,2970
22.5905,114.0052,11.4,2916
22.5905,114.0097,28.1,2916
22.5905,114.0142,13.5,2916
22.5905,114.0187,7.8,2916
22.5905,114.0232,1.9,2916
22.5905,114.0277,0.0,2916
22.5905,114.0322,0.2,2862
22.5905,114.0367,0.0,2916
22.5905,114.0411,5.5,2916
22.5905,114.0456,22.2,2916
22.5905,114.0501,26.7,2916
22.5905,114.0546,0.0,2916
22.5905,114.0591,0.0,2916
22.5905,114.0636,0.0,2916
22.5905,114.0681,0.0,2916
22.5905,114.0726,0.0,2862
22.5905,114.0771,0.0,2916
22.5905,114.0816,1.6,2916
22.5905,114.0861,2.4,2916
22.5905,114.0906,3.9,2916
22.5905,114.095,6.8,2916
22.5905,114.0995,29.2,2916
22.5905,114.104,85.0,2916
22.5905,114.1085,88.9,2916
22.5905,114.113,83.7,2916
22.5905,114.1175,75.6,2862
22.5905,114.122,53.3,2916
